"name_of_centre"
"SONOLIFE ULTRASOUND CLINIC"
"SONOLIFE"
"SONOLIFE ULTRASOUND CLINIC"
"SONOLIFE DIAGNOSTIC"
"SONOLIFE DIAGNOSTIC"
"SONOLIFE"
"SONOLIFE DIAGNOSTIC"
"SONOLIFE DIAGNOSTIC"
